Country Name,Country Code,Year,"Net bilateral aid flows from DAC donors, United States (current US$)","Net bilateral aid flows from DAC donors, United Kingdom (current US$)","Net bilateral aid flows from DAC donors, Germany (current US$)","Net bilateral aid flows from DAC donors, European Union institutions (current US$)","Net bilateral aid flows from DAC donors, Total (current US$)",Region,Income group
Azerbaijan,AZE,2013,33130001.0681152,4139999.8664856,-2220000.02861023,17379999.1607666,118179998.11098,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2014,15300000.1907349,3460000.03814697,33529998.7792969,12109999.6566772,156460000.095889,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2015,13399999.6185303,3740000.00953674,11609999.6566772,27450000.7629395,89109999.5616824,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2016,11460000.038147,1360000.01430511,3579999.92370605,26420000.0762939,100210000.056773,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2017,14090000.1525879,2019999.98092651,280000.001192093,24729999.5422363,92579999.0855156,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2018,12729999.5422363,1039999.96185303,9420000.07629395,23729999.5422363,126560000.479221,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2019,12840000.1525879,3769999.98092651,26809999.4659424,19159999.8474121,150049996.707588,Europe & Central Asia,Upper middle income
Azerbaijan,AZE,2020,,,,,,Europe & Central Asia,Upper middle income
"Bahamas, The",BHS,2000,5179999.82833862,,,-39999.9991059303,5189999.8281151,Latin America & Caribbean,High income
"Bahamas, The",BHS,2001,7130000.11444092,39999.9991059303,9999.99977648258,-119999.997317791,7130000.11444092,Latin America & Caribbean,High income
"Bahamas, The",BHS,2002,6920000.07629395,,,-3990000.00953674,3050000.06593765,Latin America & Caribbean,High income
"Bahamas, The",BHS,2003,5809999.94277954,19999.9995529652,,-2430000.0667572,3429999.87490475,Latin America & Caribbean,High income
"Bahamas, The",BHS,2004,6230000.01907349,,,-2269999.98092651,3990000.03747643,Latin America & Caribbean,High income
"Bahamas, The",BHS,2005,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2006,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2007,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2008,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2009,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2010,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2011,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2012,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2013,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2014,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2015,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2016,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2017,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2018,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2019,,,,,,Latin America & Caribbean,High income
"Bahamas, The",BHS,2020,,,,,,Latin America & Caribbean,High income
Bahrain,BHR,2000,,,29999.9993294477,,1640000.01363456,Middle East & North Africa,High income
Bahrain,BHR,2001,,,29999.9993294477,,1199999.99366701,Middle East & North Africa,High income
Bahrain,BHR,2002,,,29999.9993294477,,1129999.96356666,Middle East & North Africa,High income
Bahrain,BHR,2003,59999.9986588955,,50000.0007450581,,1149999.97802079,Middle East & North Africa,High income
Bahrain,BHR,2004,,,59999.9986588955,,1499999.97392297,Middle East & North Africa,High income
Bahrain,BHR,2005,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2006,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2007,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2008,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2009,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2010,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2011,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2012,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2013,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2014,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2015,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2016,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2017,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2018,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2019,,,,,,Middle East & North Africa,High income
Bahrain,BHR,2020,,,,,,Middle East & North Africa,High income
Bangladesh,BGD,2000,62540000.9155273,103360000.610352,36680000.3051758,68389999.3896484,691349994.771183,South Asia,Lower middle income
Bangladesh,BGD,2001,87129997.253418,124470001.220703,30090000.1525879,73930000.3051758,653189999.148249,South Asia,Lower middle income
Bangladesh,BGD,2002,72139999.3896484,101819999.694824,30040000.9155273,24739999.7711182,547600004.971027,South Asia,Lower middle income
Bangladesh,BGD,2003,56610000.6103516,260470001.220703,32369998.9318848,52330001.8310547,757379998.82549,South Asia,Lower middle income
Bangladesh,BGD,2004,62849998.4741211,252720001.220703,25200000.7629395,58189998.626709,714399998.575449,South Asia,Lower middle income
Bangladesh,BGD,2005,49150001.5258789,203270004.272461,46069999.6948242,78309997.5585938,658660003.842786,South Asia,Lower middle income
Bangladesh,BGD,2006,41770000.4577637,139070007.324219,29139999.3896484,100879997.253418,579480003.971607,South Asia,Lower middle income
Bangladesh,BGD,2007,49139999.3896484,245570007.324219,43060001.373291,101449996.948242,775880004.495383,South Asia,Lower middle income
Bangladesh,BGD,2008,93190002.4414063,252529998.779297,65889999.3896484,194479995.727539,1017129993.1556,South Asia,Lower middle income
Bangladesh,BGD,2009,63819999.6948242,250080001.831055,67300003.0517578,131869995.117188,849690000.124277,South Asia,Lower middle income
Bangladesh,BGD,2010,113690002.441406,228320007.324219,65050003.0517578,188649993.896484,1061220003.82282,South Asia,Lower middle income
Bangladesh,BGD,2011,109010002.13623,368619995.117188,77059997.5585938,159119995.117188,1241499985.69675,South Asia,Lower middle income
Bangladesh,BGD,2012,187820007.324219,310809997.558594,81629997.253418,128210006.713867,1439179995.16241,South Asia,Lower middle income
Bangladesh,BGD,2013,155899993.896484,425269989.013672,111330001.831055,119970001.220703,1567249983.72048,South Asia,Lower middle income
Bangladesh,BGD,2014,234660003.662109,342850006.103516,67860000.6103516,98230003.3569336,1479480024.52031,South Asia,Lower middle income
Bangladesh,BGD,2015,211619995.117188,250110000.610352,82830001.8310547,79449996.9482422,1279989995.9527,South Asia,Lower middle income
Bangladesh,BGD,2016,244190002.441406,200460006.713867,61080001.8310547,115110000.610352,1336730002.05867,South Asia,Lower middle income
Bangladesh,BGD,2017,274250000.0,226410003.662109,79169998.1689453,141440002.441406,2366240040.88156,South Asia,Lower middle income
Bangladesh,BGD,2018,324140014.648438,253309997.558594,118800003.051758,168619995.117188,2522980041.04198,South Asia,Lower middle income
Bangladesh,BGD,2019,404869995.117188,327079986.572266,131479995.727539,160710006.713867,2682170035.57831,South Asia,Lower middle income
Bangladesh,BGD,2020,,,,,,South Asia,Lower middle income
Barbados,BRB,2000,300000.011920929,189999.997615814,39999.9991059303,1850000.02384186,2890000.02481044,Latin America & Caribbean,High income
Barbados,BRB,2001,1799999.95231628,259999.990463257,90000.0035762787,-2190000.05722046,649999.892339105,Latin America & Caribbean,High income
Barbados,BRB,2002,629999.995231628,1200000.04768372,39999.9991059303,1870000.00476837,4760000.06683171,Latin America & Caribbean,High income
Barbados,BRB,2003,730000.019073486,209999.993443489,29999.9993294477,19069999.6948242,21509999.7352809,Latin America & Caribbean,High income
Barbados,BRB,2004,930000.007152557,330000.013113022,9999.99977648258,27670000.0762939,30220000.0975281,Latin America & Caribbean,High income
Barbados,BRB,2005,1460000.03814697,2440000.05722046,9999.99977648258,-7099999.90463257,-1049999.775365,Latin America & Caribbean,High income
Barbados,BRB,2006,2380000.11444092,39999.9991059303,19999.9995529652,-4239999.77111816,-1079999.66107308,Latin America & Caribbean,High income
Barbados,BRB,2007,529999.971389771,2500000.0,,6090000.15258789,13320000.2163649,Latin America & Caribbean,High income
Barbados,BRB,2008,389999.985694885,180000.007152557,19999.9995529652,5289999.96185303,6499999.95529652,Latin America & Caribbean,High income
Barbados,BRB,2009,330000.013113022,449999.988079071,9999.99977648258,7769999.98092651,10650000.0078231,Latin America & Caribbean,High income
Barbados,BRB,2010,109999.999403954,79999.9982118607,100000.001490116,12350000.3814697,14800000.4068017,Latin America & Caribbean,High income
Barbados,BRB,2011,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2012,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2013,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2014,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2015,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2016,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2017,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2018,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2019,,,,,,Latin America & Caribbean,High income
Barbados,BRB,2020,,,,,,Latin America & Caribbean,High income
Belarus,BLR,2000,4380000.11444092,209999.993443489,4449999.80926514,1470000.02861023,16539999.9339134,Europe & Central Asia,Upper middle income
Belarus,BLR,2001,8829999.92370605,129999.995231628,6110000.1335144,3200000.04768372,25360000.0850856,Europe & Central Asia,Upper middle income
Belarus,BLR,2002,8420000.07629395,90000.0035762787,6820000.17166138,1289999.96185303,27410000.0653416,Europe & Central Asia,Upper middle income
Belarus,BLR,2003,-230000.004172325,70000.0002980232,8489999.77111816,990000.009536743,21199999.7831881,Europe & Central Asia,Upper middle income
Belarus,BLR,2004,1960000.03814697,200000.002980232,12579999.9237061,479999.989271164,32120000.1370162,Europe & Central Asia,Upper middle income
Belarus,BLR,2005,1809999.94277954,109999.999403954,13920000.0762939,6389999.8664856,45420000.012964,Europe & Central Asia,Upper middle income
Belarus,BLR,2006,4360000.1335144,,16010000.2288818,15470000.2670288,62200000.9920448,Europe & Central Asia,Upper middle income
Belarus,BLR,2007,8119999.88555908,819999.992847443,18889999.3896484,6889999.8664856,72149999.3074685,Europe & Central Asia,Upper middle income
Belarus,BLR,2008,8920000.07629395,1090000.0333786,21299999.2370605,17379999.1607666,96029998.2503056,Europe & Central Asia,Upper middle income
Belarus,BLR,2009,12159999.8474121,610000.014305115,21659999.8474121,11130000.1144409,89329999.6145069,Europe & Central Asia,Upper middle income
Belarus,BLR,2010,27770000.4577637,370000.004768372,17959999.0844727,15229999.5422363,113609999.066219,Europe & Central Asia,Upper middle income
Belarus,BLR,2011,11600000.3814697,119999.997317791,17639999.3896484,15479999.5422363,99219997.5866824,Europe & Central Asia,Upper middle income
Belarus,BLR,2012,11670000.0762939,879999.995231628,15710000.038147,20079999.9237061,82139999.6541441,Europe & Central Asia,Upper middle income
Belarus,BLR,2013,14609999.6566772,1019999.98092651,13760000.2288818,18729999.5422363,82840000.2885609,Europe & Central Asia,Upper middle income
Belarus,BLR,2014,10880000.1144409,779999.971389771,14020000.4577637,27620000.8392334,98890001.5279651,Europe & Central Asia,Upper middle income
Belarus,BLR,2015,10619999.8855591,1340000.0333786,11949999.8092651,25290000.9155273,87990000.937134,Europe & Central Asia,Upper middle income
Belarus,BLR,2016,8739999.77111816,529999.971389771,6530000.20980835,31149999.6185303,82720000.1552701,Europe & Central Asia,Upper middle income
Belarus,BLR,2017,4800000.19073486,910000.026226044,14550000.1907349,39419998.1689453,107069996.891543,Europe & Central Asia,Upper middle income
Belarus,BLR,2018,5409999.84741211,1649999.97615814,14920000.0762939,29590000.1525879,99140001.7980486,Europe & Central Asia,Upper middle income
Belarus,BLR,2019,4230000.01907349,2549999.95231628,13529999.7329712,109540000.915527,183539999.986067,Europe & Central Asia,Upper middle income
Belarus,BLR,2020,,,,,,Europe & Central Asia,Upper middle income
Belgium,BEL,2000,,,,,,Europe & Central Asia,High income
Belgium,BEL,2001,,,,,,Europe & Central Asia,High income
Belgium,BEL,2002,,,,,,Europe & Central Asia,High income
Belgium,BEL,2003,,,,,,Europe & Central Asia,High income
Belgium,BEL,2004,,,,,,Europe & Central Asia,High income
Belgium,BEL,2005,,,,,,Europe & Central Asia,High income
Belgium,BEL,2006,,,,,,Europe & Central Asia,High income
Belgium,BEL,2007,,,,,,Europe & Central Asia,High income
Belgium,BEL,2008,,,,,,Europe & Central Asia,High income
Belgium,BEL,2009,,,,,,Europe & Central Asia,High income
Belgium,BEL,2010,,,,,,Europe & Central Asia,High income
Belgium,BEL,2011,,,,,,Europe & Central Asia,High income
Belgium,BEL,2012,,,,,,Europe & Central Asia,High income
Belgium,BEL,2013,,,,,,Europe & Central Asia,High income
Belgium,BEL,2014,,,,,,Europe & Central Asia,High income
Belgium,BEL,2015,,,,,,Europe & Central Asia,High income
Belgium,BEL,2016,,,,,,Europe & Central Asia,High income
Belgium,BEL,2017,,,,,,Europe & Central Asia,High income
Belgium,BEL,2018,,,,,,Europe & Central Asia,High income
Belgium,BEL,2019,,,,,,Europe & Central Asia,High income
Belgium,BEL,2020,,,,,,Europe & Central Asia,High income
Belize,BLZ,2000,-519999.980926514,1700000.04768372,170000.001788139,6780000.20980835,9690000.27887524,Latin America & Caribbean,Lower middle income
Belize,BLZ,2001,1000000.0,6869999.88555908,140000.000596046,5780000.20980835,16070000.0561774,Latin America & Caribbean,Lower middle income
Belize,BLZ,2002,-4500000.0,11670000.0762939,79999.9982118607,2369999.88555908,11759999.9643862,Latin America & Caribbean,Lower middle income
Belize,BLZ,2003,1000000.0,670000.016689301,70000.0002980232,5059999.94277954,9289999.98047948,Latin America & Caribbean,Lower middle income
Belize,BLZ,2004,1080000.04291534,419999.986886978,70000.0002980232,9999.99977648258,3879999.9654293,Latin America & Caribbean,Lower middle income
Belize,BLZ,2005,939999.997615814,1990000.00953674,29999.9993294477,1129999.99523163,8620000.0140816,Latin America & Caribbean,Lower middle income
Belize,BLZ,2006,1029999.97138977,349999.994039536,39999.9991059303,3170000.07629395,7320000.04313886,Latin America & Caribbean,Lower middle income
Belize,BLZ,2007,2759999.99046326,59999.9986588955,19999.9995529652,4940000.05722046,13489999.9741465,Latin America & Caribbean,Lower middle income
Belize,BLZ,2008,1779999.97138977,90000.0035762787,19999.9995529652,11470000.2670288,15920000.2551079,Latin America & Caribbean,Lower middle income
Belize,BLZ,2009,2869999.88555908,50000.0007450581,39999.9991059303,9920000.07629395,17170000.0502169,Latin America & Caribbean,Lower middle income
Belize,BLZ,2010,2549999.95231628,79999.9982118607,109999.999403954,7380000.11444092,19020000.0908226,Latin America & Caribbean,Lower middle income
Belize,BLZ,2011,2230000.01907349,519999.980926514,129999.995231628,9079999.92370605,14939999.9938905,Latin America & Caribbean,Lower middle income
Belize,BLZ,2012,1830000.04291534,230000.004172325,19999.9995529652,14180000.3051758,18220000.4104525,Latin America & Caribbean,Lower middle income
Belize,BLZ,2013,11670000.0762939,2599999.90463257,100000.001490116,15649999.6185303,32409999.62762,Latin America & Caribbean,Lower middle income
Belize,BLZ,2014,2569999.9332428,1600000.02384186,39999.9991059303,18489999.7711182,25139999.6951223,Latin America & Caribbean,Lower middle income
Belize,BLZ,2015,1830000.04291534,1750000.0,19999.9995529652,11409999.8474121,17519999.884069,Latin America & Caribbean,Lower middle income
Belize,BLZ,2016,1809999.94277954,569999.992847443,29999.9993294477,17159999.8474121,21509999.8377263,Latin America & Caribbean,Lower middle income
Belize,BLZ,2017,3380000.11444092,899999.976158142,50000.0007450581,12000000.0,18600000.0759959,Latin America & Caribbean,Lower middle income
Belize,BLZ,2018,2799999.95231628,1029999.97138977,29999.9993294477,10420000.0762939,15870000.0457465,Latin America & Caribbean,Lower middle income
Belize,BLZ,2019,2650000.09536743,2160000.08583069,79999.9982118607,4309999.94277954,12700000.1259148,Latin America & Caribbean,Lower middle income
Belize,BLZ,2020,,,,,,Latin America & Caribbean,Lower middle income
Benin,BEN,2000,29719999.3133545,140000.000596046,21719999.3133545,2809999.94277954,193349998.701364,Sub-Saharan Africa,Lower middle income
